Saldos em Estoque;;;;;;;;;;;;
CODIGO;TP;GRUPO;DESCRICAO;U.M.;FL;ARMZ;SALDO EM ESTOQUE;EMPENHO PARA REQ/PV/RESERVA;ESTOQUE DISPONIVEL;VALOR EM ESTOQUE;VALOR EMPENHADO;DESCRICAO DO ARMAZEM
9120690505;RV;RV01;CHAVE FUSIVEL TIPO C 15 KV - 300 A PORCELANA C/ PF¹;UN;010108;30; 260,000 ; -   ; 260,000 ; 63.108,27 ; -   ;PROJETO COPEL FASE 2
9120690505;RV;RV01;CHAVE FUSIVEL TIPO C 15 KV - 300 A PORCELANA C/ PF¹;UN;010108;31; 12,000 ; -   ; 12,000 ; 4.251,00 ; -   ;PROJETO COPEL FASE 1
9120690506;RV;RV01;CHAVE FUSIVEL TIPO C 34,5 KV - 300 A PORCELANA C/ PF²;UN;010108;30; 59,000 ; -   ; 59,000 ; 17.409,52 ; -   ;PROJETO COPEL FASE 2
9120690506;RV;RV01;CHAVE FUSIVEL TIPO C 34,5 KV - 300 A PORCELANA C/ PF²;UN;010108;31; 130,000 ; -   ; 130,000 ; 41.009,53 ; -   ;PROJETO COPEL FASE 1
9120690507;RV;RV01;CRUZETA DE CONCRETO 250 DAN;UN;010108;30; 138,000 ; -   ; 138,000 ; 19.796,82 ; -   ;PROJETO COPEL FASE 2
9120690507;RV;RV01;CRUZETA DE CONCRETO 250 DAN;UN;010108;31; 220,000 ; -   ; 220,000 ; 33.577,50 ; -   ;PROJETO COPEL FASE 1
9120690516;RV;RV01;SUPORTE L PARA FIXACAO DE CF EM CRUZETA;UN;010108;30; 40,000 ; -   ; 40,000 ; 1.520,79 ; -   ;PROJETO COPEL FASE 2
9120690516;RV;RV01;SUPORTE L PARA FIXACAO DE CF EM CRUZETA;UN;010108;31; 848,000 ; -   ; 848,000 ; 25.885,20 ; -   ;PROJETO COPEL FASE 1
9120690519;RV;RV01;SUPORTE DE MONTAGEM PT;UN;010108;30; 10,000 ; -   ; 10,000 ; 2.766,45 ; -   ;PROJETO COPEL FASE 2
9120690519;RV;RV01;SUPORTE DE MONTAGEM PT;UN;010108;31; 201,000 ; -   ; 201,000 ; 58.566,38 ; -   ;PROJETO COPEL FASE 1
9120690530;RV;RV01;PARA-RAIO 15 KV;UN;010108;30; 372,000 ; -   ; 372,000 ; 58.425,09 ; -   ;PROJETO COPEL FASE 2
9120690530;RV;RV01;PARA-RAIO 15 KV;UN;010108;31; 50,000 ; -   ; 50,000 ; 10.691,00 ; -   ;PROJETO COPEL FASE 1
9120690531;MP;MP08;PARA-RAIO 34,5 KV;UN;010108;30; 84,000 ; -   ; 84,000 ; 19.989,05 ; -   ;PROJETO COPEL FASE 2
9120690531;MP;MP08;PARA-RAIO 34,5 KV;UN;010108;31; 36,000 ; -   ; 36,000 ; 13.014,00 ; -   ;PROJETO COPEL FASE 1
9120690719;RV;RV01;SUPORTE DE MONTAGEM GEP70;UN;010108;30; 20,000 ; -   ; 20,000 ; 712,82 ; -   ;PROJETO COPEL FASE 2
9120691396;MP;MP07;FONTE UPS MCE, MODELO CN 12/10, 85-264 VCA, 12VCC/10A;UN;010108;31; 300,000 ; -   ; 300,000 ; 250.582,50 ; -   ;PROJETO COPEL FASE 1
9120691414;MP;MP08;PROTETOR DE SURTO (DPS) CLAMPER - 014308 - FRONT 275V 45KA;UN;010108;32; 5,000 ; -   ; 5,000 ; 251,74 ; -   ;PROJETO CELESC
9120691415;MP;MP07;PROTETOR DE EMENDA OPTICA;UN;010108;30; 100,000 ; -   ; 100,000 ; 30,00 ; -   ;PROJETO COPEL FASE 2
9120691418;MP;MP07;KIT DE DERIVACAO OPTICA COM SISTEMA DE VEDACAO SVT;UN;010108;30; 20,000 ; -   ; 20,000 ; 640,00 ; -   ;PROJETO COPEL FASE 2
9120692030;MP;MP07;BATERIA 12V 12A/H - ACESSORIOS GE;UN;010108;30; 83,000 ; -   ; 83,000 ; 8.833,51 ; -   ;PROJETO COPEL FASE 2
9120692030;MP;MP07;BATERIA 12V 12A/H - ACESSORIOS GE;UN;010108;31; 376,000 ; -   ; 376,000 ; 45.211,52 ; -   ;PROJETO COPEL FASE 1
9120692031;RV;RV01;BATERIA 12V 5A/H - ACESSORIOS GE;UN;010108;30; 83,000 ; -   ; 83,000 ; 4.184,98 ; -   ;PROJETO COPEL FASE 2
9120692048;MP;MP03;ADAPTADOR C/ CENTELHADOR NA-42-PROTETOR DE SURTO P/ ANTENAS RADIOFREQ. INSTALADO NA BASE DA CAIXA GE;UN;010108;30; 247,000 ; -   ; 247,000 ; 17.608,04 ; -   ;PROJETO COPEL FASE 2
9120692048;MP;MP03;ADAPTADOR C/ CENTELHADOR NA-42-PROTETOR DE SURTO P/ ANTENAS RADIOFREQ. INSTALADO NA BASE DA CAIXA GE;UN;010108;31; 620,000 ; -   ; 620,000 ; 23.144,60 ; -   ;PROJETO COPEL FASE 1
9120692082;MP;MP10;PLACA DE IDENTIFICACAO DO MEDIDOR - UTILIZACAO APOS A MEDICAO;UN;010108;30; 127.219,000 ; -   ; 127.219,000 ; 106.673,13 ; -   ;PROJETO COPEL FASE 2
9120692082;MP;MP10;PLACA DE IDENTIFICACAO DO MEDIDOR - UTILIZACAO APOS A MEDICAO;UN;010108;38; 81.000,000 ; -   ; 81.000,000 ; 72.900,00 ; -   ;COPEL FASE 4.1-ELENG
9120692082;MP;MP10;PLACA DE IDENTIFICACAO DO MEDIDOR - UTILIZACAO APOS A MEDICAO;UN;010108;41; 14.950,000 ; -   ; 14.950,000 ; 12.537,07 ; -   ;COPEL 4.1: ENERGEC
9120692196;RV;RV01;CONECTOR MACHO PLUG RJ45 CAT5E BLINDADO;UN;010108;30; 316,000 ; -   ; 316,000 ; 553,44 ; -   ;PROJETO COPEL FASE 2
9120692196;RV;RV01;CONECTOR MACHO PLUG RJ45 CAT5E BLINDADO;UN;010108;31; 900,000 ; -   ; 900,000 ; 1.207,08 ; -   ;PROJETO COPEL FASE 1
9120692401;MP;MP05;ABRACADEIRA DE NYLON 203 MM DDT - 1750 I3 - COR PRETA;UN;010108;30; 600,000 ; -   ; 600,000 ; 56,34 ; -   ;PROJETO COPEL FASE 2
9120692401;MP;MP05;ABRACADEIRA DE NYLON 203 MM DDT - 1750 I3 - COR PRETA;UN;010108;31; 400,000 ; -   ; 400,000 ; 32,92 ; -   ;PROJETO COPEL FASE 1
9120692401;MP;MP05;ABRACADEIRA DE NYLON 203 MM DDT - 1750 I3 - COR PRETA;UN;010108;32; 20.621,585 ; -   ; 20.621,585 ; 2.014,73 ; -   ;PROJETO CELESC
9120692405;MP;MP08;"""ABRACADEIRA INTERLIGACAO MASTRO SIMPLES 1.1/2""""""";UN;010108;28; 22,000 ; -   ; 22,000 ; 867,88 ; -   ;CDS PROJECTS ENERGY
9120692405;MP;MP08;"""ABRACADEIRA INTERLIGACAO MASTRO SIMPLES 1.1/2""""""";UN;010108;32; 80,000 ; -   ; 80,000 ; 1.204,29 ; -   ;PROJETO CELESC
9120692406;MP;MP04;"BUCHA DE REDUCAO 1.1/2 X 3/4""";UN;010108;28; 20,000 ; -   ; 20,000 ; 414,21 ; -   ;CDS PROJECTS ENERGY
9120692406;MP;MP04;"BUCHA DE REDUCAO 1.1/2 X 3/4""";UN;010108;32; 40,000 ; -   ; 40,000 ; 864,37 ; -   ;PROJETO CELESC
9120692408;MP;MP08;"""APOIO PARA MASTRO TUBO 1.1/2""""""";UN;010108;32; 5,000 ; -   ; 5,000 ; 101,59 ; -   ;PROJETO CELESC
9120692409;MP;MP08;CABO LMR 400 COM 2 CONECTOR MACHO RETO (2 METROS);UN;010108;31; 25,000 ; -   ; 25,000 ; 6.382,00 ; -   ;PROJETO COPEL FASE 1
9120692410;MP;MP08;CABO LMR 400 COM 2 CONECTOR MACHO RETO (4 METROS);UN;010108;31; 20,000 ; -   ; 20,000 ; 7.524,60 ; -   ;PROJETO COPEL FASE 1
9120692411;MP;MP07;CONECTOR EMENDA WAGO 2 VIAS PCT-212;UN;010108;30; 250,000 ; -   ; 250,000 ; 880,08 ; -   ;PROJETO COPEL FASE 2
9120692411;MP;MP07;CONECTOR EMENDA WAGO 2 VIAS PCT-212;UN;010108;31; 3.255,000 ; -   ; 3.255,000 ; 14.647,50 ; -   ;PROJETO COPEL FASE 1
9120692525;RV;RV01;CONVERSORES DE TENSAO (24V A 15V 3A);UN;010108;30; 18,000 ; -   ; 18,000 ; 2.152,80 ; -   ;PROJETO COPEL FASE 2
9120692535;MP;MP03;CABO DE ACO COBREADO PARA ATERRAMENTO 16MM 7 FIOS;UN;010108;28; 20,000 ; -   ; 20,000 ; 129,52 ; -   ;CDS PROJECTS ENERGY
9120692535;MP;MP03;CABO DE ACO COBREADO PARA ATERRAMENTO 16MM 7 FIOS;UN;010108;30; 1.959,000 ; -   ; 1.959,000 ; 18.103,12 ; -   ;PROJETO COPEL FASE 2
9120692535;MP;MP03;CABO DE ACO COBREADO PARA ATERRAMENTO 16MM 7 FIOS;UN;010108;31; 9.300,000 ; -   ; 9.300,000 ; 125.165,91 ; -   ;PROJETO COPEL FASE 1
9120692536;MP;MP03;CABO DE ACO COBREADO P/ ATERRAMENTO BIMETALICO 25 MM², 7 FIOS - 53% IACS;UN;010108;32; 2.000,000 ; -   ; 2.000,000 ; 23.112,40 ; -   ;PROJETO CELESC
9120692550;MP;MP07;CORDAO OPTICO SIMPLEX SM MONOMODO LC-PC/SC-APC, DIAMETRO 2MM - TAMANHO 10M;UN;010108;30; 15,000 ; -   ; 15,000 ; 1.327,50 ; -   ;PROJETO COPEL FASE 2
9120692914;MP;MP07;CONECTOR ATERRAMENTO CUNHA COBRE - FIO/FIO - 16 MM X 16 MM;UN;010108;30; 402,000 ; -   ; 402,000 ; 24.588,89 ; -   ;PROJETO COPEL FASE 2
9120692914;MP;MP07;CONECTOR ATERRAMENTO CUNHA COBRE - FIO/FIO - 16 MM X 16 MM;UN;010108;31; 1.900,000 ; -   ; 1.900,000 ; 16.099,84 ; -   ;PROJETO COPEL FASE 1
9120692915;MP;MP08;CONECTOR CUNHA 02 CA X 16 MM2;UN;010108;31; 250,000 ; -   ; 250,000 ; 3.195,00 ; -   ;PROJETO COPEL FASE 1
9120692916;MP;MP08;CONECTOR DERIVACAO PARA LINHA VIVA;UN;010108;31; 100,000 ; -   ; 100,000 ; 5.234,00 ; -   ;PROJETO COPEL FASE 1
9120692917;MP;MP08;CONECTOR TERMINAL DE COMPRESSAO CU 16 MM²;UN;010108;31; 1.100,000 ; -   ; 1.100,000 ; 3.036,00 ; -   ;PROJETO COPEL FASE 1
9120692918;RV;RV01;MAO FRANCESA PLANA REFORCADA 619X32MM;UN;010108;30; 20,000 ; -   ; 20,000 ; 401,33 ; -   ;PROJETO COPEL FASE 2
9120692918;RV;RV01;MAO FRANCESA PLANA REFORCADA 619X32MM;UN;010108;31; 454,000 ; -   ; 454,000 ; 9.490,87 ; -   ;PROJETO COPEL FASE 1
9120692937;RV;RV01;CONECTOR TERMINAL DE COMPRESSAO COBRE 16 MM²;UN;010108;30; 183,000 ; -   ; 183,000 ; 7.505,27 ; -   ;PROJETO COPEL FASE 2
9120692937;RV;RV01;CONECTOR TERMINAL DE COMPRESSAO COBRE 16 MM²;UN;010108;31; 1.000,000 ; -   ; 1.000,000 ; 2.035,00 ; -   ;PROJETO COPEL FASE 1
9120692941;MP;MP07;CONECTOR FORQUILHA DE TERMINAL 1,5MM2 (VERMELHO);UN;010108;30; 300,000 ; -   ; 300,000 ; 35,76 ; -   ;PROJETO COPEL FASE 2
9120692941;MP;MP07;CONECTOR FORQUILHA DE TERMINAL 1,5MM2 (VERMELHO);UN;010108;31; 4.000,000 ; -   ; 4.000,000 ; 607,60 ; -   ;PROJETO COPEL FASE 1
9120692942;RV;RV01;CONECTOR FORQUILHA DE TERMINAL 2,5MM2 (AZUL);UN;010108;30; 500,000 ; -   ; 500,000 ; 59,65 ; -   ;PROJETO COPEL FASE 2
9120692943;MP;MP07;CONECTOR PINO DE TERMINAL 1,5MM2 (VERMELHO);UN;010108;30; 500,000 ; -   ; 500,000 ; 69,60 ; -   ;PROJETO COPEL FASE 2
9120692943;MP;MP07;CONECTOR PINO DE TERMINAL 1,5MM2 (VERMELHO);UN;010108;31; 50,000 ; -   ; 50,000 ; 11,00 ; -   ;PROJETO COPEL FASE 1
9120692944;MP;MP07;CONECTOR PINO DE TERMINAL 2,5MM2 (AZUL);UN;010108;30; 500,000 ; -   ; 500,000 ; 78,15 ; -   ;PROJETO COPEL FASE 2
9120692944;MP;MP07;CONECTOR PINO DE TERMINAL 2,5MM2 (AZUL);UN;010108;31; 300,000 ; -   ; 300,000 ; 360,00 ; -   ;PROJETO COPEL FASE 1
9120692949;MP;MP08;ESTRIBO COM CONECTOR CUNHA PARA CONEXAO DA MT;UN;010108;31; 280,000 ; -   ; 280,000 ; 6.521,20 ; -   ;PROJETO COPEL FASE 1
9120692951;MP;MP08;PARA-RAIOS CAPTOR TIPO FRANKLIN PARA INSTALACAO EM SUBESTACOES;UN;010108;28; 12,000 ; -   ; 12,000 ; 828,42 ; -   ;CDS PROJECTS ENERGY
9120692951;MP;MP08;PARA-RAIOS CAPTOR TIPO FRANKLIN PARA INSTALACAO EM SUBESTACOES;UN;010108;32; 40,000 ; -   ; 40,000 ; 5.221,33 ; -   ;PROJETO CELESC
9120692962;MP;MP08;ALCA PREF DE SERVICO PARA CONDUTOR DE ALUMINIO NU 5AWG 16MM;UN;010108;30; 100,000 ; -   ; 100,000 ; 396,04 ; -   ;PROJETO COPEL FASE 2
9120692962;MP;MP08;ALCA PREF DE SERVICO PARA CONDUTOR DE ALUMINIO NU 5AWG 16MM;UN;010108;31; 100,000 ; -   ; 100,000 ; 3.162,00 ; -   ;PROJETO COPEL FASE 1
9120692967;RV;RV01;ELO FUSIVEL 500 MM - 1 H - PADRAO COPEL;UN;010108;31; 391,000 ; -   ; 391,000 ; 3.890,45 ; -   ;PROJETO COPEL FASE 1
9120693332;MP;MP08;DISJUNTOR SERIE SD61 6A 1P CURVA C 3KA 400V - STECK SDZD61C06;UN;010108;32; 3,000 ; -   ; 3,000 ; 25,46 ; -   ;PROJETO CELESC
9120694052;RV;RV01;CABO LMR 400 COM 2 CONECTOR MACHO RETO (6 METROS);UN;010108;30; 1.553,000 ; -   ; 1.553,000 ; 407.301,89 ; -   ;PROJETO COPEL FASE 2
9120694053;RV;RV01;CONECTOR MACHO RETO PRENSA CABO RIGIDO 7/8;UN;010108;30; 14,000 ; -   ; 14,000 ; 2.309,88 ; -   ;PROJETO COPEL FASE 2
9120694054;MP;MP07;CONECTOR MACHO RETO PRENSA CABO RGC-213/RGC-8 E LMR-400;UN;010108;31; 327,000 ; -   ; 327,000 ; 18.089,64 ; -   ;PROJETO COPEL FASE 1
9120694057;MP;MP08;SUPORTE L PARA ANTENA 8 DBI;UN;010108;31; 120,000 ; -   ; 120,000 ; 10.114,74 ; -   ;PROJETO COPEL FASE 1
9120694060;MP;MP07;CONECTOR MACHO RETO PRENSA CABO RIGIDO 1/2;UN;010108;30; 24,000 ; -   ; 24,000 ; 2.303,50 ; -   ;PROJETO COPEL FASE 2
9120694060;MP;MP07;CONECTOR MACHO RETO PRENSA CABO RIGIDO 1/2;UN;010108;32; 24,000 ; -   ; 24,000 ; 2.150,43 ; -   ;PROJETO CELESC
91206940A4;MP;MP07;CONECTOR PERFURANTE COM CAPUZ, RAMAL CABO 16MM² (35CM), INCORPORADO;UN;010108;41; 736,000 ; -   ; 736,000 ; 14.691,22 ; -   ;COPEL 4.1: ENERGEC
91206940A5;MP;MP07;CONECTOR PERFURANTE COM CAPUZ, RAMAL CABO 10MM² (35CM), INCORPORADO;UN;010108;30; 43.420,000 ; -   ; 43.420,000 ; 706.439,06 ; -   ;PROJETO COPEL FASE 2
91206940A5;MP;MP07;CONECTOR PERFURANTE COM CAPUZ, RAMAL CABO 10MM² (35CM), INCORPORADO;UN;010108;41; 15.544,000 ; -   ; 15.544,000 ; 252.900,88 ; -   ;COPEL 4.1: ENERGEC
91206940A6;MP;MP07;CONECTOR PERFURANTE COM CAPUZ, RAMAL CABO 25MM² (35CM), INCORPORADO;UN;010108;38; 1.800,000 ; -   ; 1.800,000 ; 43.299,72 ; -   ;COPEL FASE 4.1-ELENG
91206940A6;MP;MP07;CONECTOR PERFURANTE COM CAPUZ, RAMAL CABO 25MM² (35CM), INCORPORADO;UN;010108;41; 753,000 ; -   ; 753,000 ; 18.653,32 ; -   ;COPEL 4.1: ENERGEC
91206940A7;MP;MP07;CONECTOR PERFURANTE COM CAPUZ, RAMAL CABO 35MM² (35CM), INCORPORADO;UN;010108;30; 1.383,000 ; -   ; 1.383,000 ; 40.029,83 ; -   ;PROJETO COPEL FASE 2
91206940A7;MP;MP07;CONECTOR PERFURANTE COM CAPUZ, RAMAL CABO 35MM² (35CM), INCORPORADO;UN;010108;38; 3.500,000 ; -   ; 3.500,000 ; 107.481,85 ; -   ;COPEL FASE 4.1-ELENG
91206940A7;MP;MP07;CONECTOR PERFURANTE COM CAPUZ, RAMAL CABO 35MM² (35CM), INCORPORADO;UN;010108;41; 600,000 ; -   ; 600,000 ; 17.366,58 ; -   ;COPEL 4.1: ENERGEC
9120694302;MP;AN01;DISPOSITIVO ANTI-ROUBO ELETRICO C/FECHADURA 30X20MMCOBRE/ACO INOXNUCLEOABSCHAVEUNIVERSAL(3011501610) (206.943.02);UN;010108;31; 100,000 ; -   ; 100,000 ; 667,00 ; -   ;PROJETO COPEL FASE 1
9120694303;MP;MP08;WSG COMPONENTE ANTI-ROUBO ACO INOXIDAVEL SUS304 2,0 MM 30523-WSG-01/30523-WSG-02 (3052303120);UN;010108;31; 2.204,000 ; -   ; 2.204,000 ; 65.788,96 ; -   ;PROJETO COPEL FASE 1
9120694410;MP;MP08;RADIO 900MHZ FREQUENCIA NAO LICENCIADA, VOLT 10~60VDC, MARCA GE, MODELO MCR (MXNXU91NNNNNNS3BEDUNN);UN;010108;31; 17,000 ; -   ; 17,000 ; 97.217,99 ; -   ;PROJETO COPEL FASE 1
9120694411;MP;MP08;RADIO 900MHZ FREQUENCIA NAO LICENCIADA, VOLTAGEM DE 10~60VDC, MARCA GE, MODELO ECR (ECRU91NNNNNS1D1B;UN;010108;31; 66,000 ; -   ; 66,000 ; 346.621,04 ; -   ;PROJETO COPEL FASE 1
9120694438;MP;MP08;CONVERSOR DC/DC 12V - 24V - 36V PARA 5V-3A COM CONECTOR P4 MACHO 5,5X2,1MM;UN;010108;30; 80,000 ; -   ; 80,000 ; 5.480,00 ; -   ;PROJETO COPEL FASE 2
9120694470;MP;MP07;ANTENA OMNI 300/420MHZ - MODELO G-3F12 FABRICANTE ARS;UN;010108;32; 6,000 ; -   ; 6,000 ; 2.880,67 ; -   ;PROJETO CELESC
9120694471;MP;MP07;ANTENA DIRECIONAL YAGI 380/400MHZ- MODELO DIRU-120/8E FABRICANTE ARS;UN;010108;32; 3,000 ; -   ; 3,000 ; 2.925,47 ; -   ;PROJETO CELESC
9120694473;MP;MP07;ANTENA DIRECIONAL YAGI 380/400MHZ- MODELO DIRU-110/7E FABRICANTE ARS;UN;010108;32; 6,000 ; -   ; 6,000 ; 5.576,09 ; -   ;PROJETO CELESC
9120694601;MP;MP07;CABO DE FIBRA OPTICA, USO EXTERNO, FURUKAWA, CFOT MM 62,5 / 125 02FC06;UN;010108;31; 295,000 ; -   ; 295,000 ; 4.536,45 ; -   ;PROJETO COPEL FASE 1
9120694613;RV;RV01;CONECTOR DE EMENDA HASTE/FIO PARA ATERRAMENTO (COD COPEL 15014808);UN;010108;30; 10,000 ; -   ; 10,000 ; 365,24 ; -   ;PROJETO COPEL FASE 2
9120694613;RV;RV01;CONECTOR DE EMENDA HASTE/FIO PARA ATERRAMENTO (COD COPEL 15014808);UN;010108;31; 43,000 ; -   ; 43,000 ; 1.716,13 ; -   ;PROJETO COPEL FASE 1
9120697006;MP;MP08;TERMINAL ILHOS DE COBRE ESTANHADO P/ CABO 10MM², CAPA PLASTICA VERMELHO LONGO 22 MM, TUBO, PP, 105C;UN;010108;32; 5.530,000 ; -   ; 5.530,000 ; 2.142,32 ; -   ;PROJETO CELESC
9120697010;MP;MP08;TERMINAL ILHOS DE COBRE ESTANHADO P/ CABO 16MM², CAPA PLASTICA AZUL LONGO 22 MM, TUBO, PP, 105C;UN;010108;32; 601,000 ; -   ; 601,000 ; 272,73 ; -   ;PROJETO CELESC
9120697018;MP;MP08;TERMINAL ILHOS DE COBRE ESTANHADO P/ CABO 25MM², CAPA PLASTICA AMARELO LONGO 22 MM, TUBO, PP, 105C;UN;010108;32; 3.900,000 ; -   ; 3.900,000 ; 3.021,33 ; -   ;PROJETO CELESC
9120697030;MP;MP08;TERMINAL ILHOS DE COBRE ESTANHADO P/ CABO 35MM², CAPA PLASTICA VERMELHO LONGO 25 MM, TUBO, PP, 105C;UN;010108;32; 434,000 ; -   ; 434,000 ; 441,90 ; -   ;PROJETO CELESC
9120697040;MP;MP08;TERMINAL ILHOS PARA CABO 1,5MM² DUPLO (PRETO);UN;010108;32; 200,000 ; -   ; 200,000 ; 25,92 ; -   ;PROJETO CELESC
9120697041;MP;MP08;TERMINAL ILHOS PARA CABO 4MM² (CINZA);UN;010108;32; 200,000 ; -   ; 200,000 ; 25,10 ; -   ;PROJETO CELESC
9120697042;MP;MP08;TERMINAL OLHAL PARA CABO 4MM² FURO PARAFUSO M6 (AMARELO);UN;010108;32; 200,000 ; -   ; 200,000 ; 169,28 ; -   ;PROJETO CELESC
9120812001;MP;MP07;CONECTOR AMPACTINHO TIPO IV - AZUL (COD COPEL 15018838);UN;010108;30; 10,000 ; -   ; 10,000 ; 74,80 ; -   ;PROJETO COPEL FASE 2
9120812001;MP;MP07;CONECTOR AMPACTINHO TIPO IV - AZUL (COD COPEL 15018838);UN;010108;31; 500,000 ; -   ; 500,000 ; 1.495,00 ; -   ;PROJETO COPEL FASE 1
9120812002;MP;MP07;CONECTOR AMPACTINHO TIPO III - VERMELHO (COD COPEL 15018873);UN;010108;30; 190,000 ; -   ; 190,000 ; 1.337,75 ; -   ;PROJETO COPEL FASE 2
9120812200;MP;MP07;CONECTOR PERFURANTE DE 10-1,5 MM² MODELO CDP-70;UN;010108;31; 540,000 ; -   ; 540,000 ; 4.336,47 ; -   ;PROJETO COPEL FASE 1
9120819005;MP;MP03;POSTE DE FIBRA DE VIDRO 100 DAN, 7 METROS, PADRAO COPEL  RAMAL AEREO;UN;010108;07; 20,000 ; -   ; 20,000 ; 28.858,50 ; -   ;LIVOLTEK - VENDAS
9120819007;MP;MP04;"TAMPAO DE PVC PARA CONDULETE 3/4""";UN;010108;28; 190,000 ; 120,000 ; 70,000 ; 115,39 ; 72,88 ;CDS PROJECTS ENERGY
9120819008;MP;MP04;"TAMPA CEGA FRONTAL DE PVC NA COR PRETO PARA CONDULETE 3/4""";UN;010108;28; 53,000 ; 30,000 ; 23,000 ; 76,38 ; 43,23 ;CDS PROJECTS ENERGY
9120819009;MP;MP04;"CONDULETE DE PVC DE SOBREPOR, 4 ENTRADAS NA COR PRETO 3/4""";UN;010108;28; 67,000 ; 30,000 ; 37,000 ; 255,62 ; 114,46 ;CDS PROJECTS ENERGY
9120819012;MP;MP03;TERMINAL COMPRESSAO PARA CABO 10MM TCM-PINO MEDIO;UN;010108;28; 535,000 ; -   ; 535,000 ; 4.262,99 ; -   ;CDS PROJECTS ENERGY
9120821303;MP;MP03;SUPORTE DE ANTENA PARA CLIENTE POSTE/TORRE CLIENTE;UN;010108;31; 1.732,000 ; -   ; 1.732,000 ; 50.662,21 ; -   ;PROJETO COPEL FASE 1
9120821304;MP;MP03;SELO FUSIMEC 1/2;UN;010108;31; 1.247,000 ; -   ; 1.247,000 ; 2.144,84 ; -   ;PROJETO COPEL FASE 1
9120821304;MP;MP03;SELO FUSIMEC 1/2;UN;010108;32; 840,000 ; -   ; 840,000 ; 1.536,11 ; -   ;PROJETO CELESC
9121100202;MP;MP03;PARAFUSO SEXTAVADO EM ACO INOX M6X16MM;UN;010108;32; 48.900,000 ; -   ; 48.900,000 ; 15.897,39 ; -   ;PROJETO CELESC
9121112600;MP;MP03;PARAFUSO CABECA ESCAREADA Ø4,5 X 23 - FENDA PHILLIPS - ZINCADO AMARELO;UN;010108;32; 2.249,996 ; -   ; 2.249,996 ; 457,42 ; -   ;PROJETO CELESC
9121112600;MP;MP03;PARAFUSO CABECA ESCAREADA Ø4,5 X 23 - FENDA PHILLIPS - ZINCADO AMARELO;UN;010108;38; 94.000,000 ; -   ; 94.000,000 ; 4.775,20 ; -   ;COPEL FASE 4.1-ELENG
9121112600;MP;MP03;PARAFUSO CABECA ESCAREADA Ø4,5 X 23 - FENDA PHILLIPS - ZINCADO AMARELO;UN;010108;41; 43.300,000 ; -   ; 43.300,000 ; 2.559,03 ; -   ;COPEL 4.1: ENERGEC
9121112601;MP;MP03;PARAFUSO CABECA ESCAREADA Ø4,5 X 23 - FENDA PHILLIPS - ZINCADO BRANCO;UN;010108;30; 267.500,000 ; -   ; 267.500,000 ; 16.799,00 ; -   ;PROJETO COPEL FASE 2
9121112601;MP;MP03;PARAFUSO CABECA ESCAREADA Ø4,5 X 23 - FENDA PHILLIPS - ZINCADO BRANCO;UN;010108;32; 171.043,000 ; -   ; 171.043,000 ; 12.383,51 ; -   ;PROJETO CELESC
9121160120;MP;MP03;PARAFUSO FLANG PHILLIPS 4,2 X 13 ZINCADO BRANCO - FIXACAO DAS PLACAS DOS MEDIDORES.;UN;010108;28; 40,000 ; -   ; 40,000 ; 9,29 ; -   ;CDS PROJECTS ENERGY
9121160120;MP;MP03;PARAFUSO FLANG PHILLIPS 4,2 X 13 ZINCADO BRANCO - FIXACAO DAS PLACAS DOS MEDIDORES.;UN;010108;30; 267.830,000 ; -   ; 267.830,000 ; 13.820,03 ; -   ;PROJETO COPEL FASE 2
9121160120;MP;MP03;PARAFUSO FLANG PHILLIPS 4,2 X 13 ZINCADO BRANCO - FIXACAO DAS PLACAS DOS MEDIDORES.;UN;010108;32; 92.786,914 ; -   ; 92.786,914 ; 5.242,46 ; -   ;PROJETO CELESC
9121160120;MP;MP03;PARAFUSO FLANG PHILLIPS 4,2 X 13 ZINCADO BRANCO - FIXACAO DAS PLACAS DOS MEDIDORES.;UN;010108;38; 132.000,000 ; -   ; 132.000,000 ; 6.996,00 ; -   ;COPEL FASE 4.1-ELENG
9121160120;MP;MP03;PARAFUSO FLANG PHILLIPS 4,2 X 13 ZINCADO BRANCO - FIXACAO DAS PLACAS DOS MEDIDORES.;UN;010108;41; 30.800,000 ; -   ; 30.800,000 ; 1.592,36 ; -   ;COPEL 4.1: ENERGEC
9121182040;MP;MP03;PARAFUSO CAB.CHATA PHS 4,8X50MM D8;UN;010108;28; 1.240,000 ; 240,000 ; 1.000,000 ; 179,80 ; 34,80 ;CDS PROJECTS ENERGY
9121183801;MP;MP03;PARAFUSO AUTOBROCANTE M6 X 20MM;UN;010108;28; 611,000 ; -   ; 611,000 ; 340,57 ; -   ;CDS PROJECTS ENERGY
9121185000;MP;MP03;PARAFUSO DE CABECA  ABAULADA - 45 MM;UN;010108;31; 800,000 ; -   ; 800,000 ; 5.000,00 ; -   ;PROJETO COPEL FASE 1
9121185001;RV;RV01;PARAFUSO DE CABECA QUADRADA - 125 MM;UN;010108;30; 20,000 ; -   ; 20,000 ; 281,63 ; -   ;PROJETO COPEL FASE 2
9121185003;RV;RV01;PARAFUSO DE CABECA QUADRADA - 300 MM;UN;010108;30; 40,000 ; -   ; 40,000 ; 1.112,45 ; -   ;PROJETO COPEL FASE 2
