Saldos em Estoque,,,,,,,,,,,,
CODIGO,TP,GRUPO,DESCRICAO,U.M.,FL,ARMZ,SALDO EM ESTOQUE,EMPENHO PARA REQ/PV/RESERVA,ESTOQUE DISPONIVEL,VALOR EM ESTOQUE,VALOR EMPENHADO,DESCRICAO DO ARMAZEM
3010107170,MP,MP08,"TRANSFORMADOR ELETRICO DE CORRENTE COR. NOMINAL 30A COR. MAXIMA 200A 30(200)A/7,5MA PTH (3010107170)",UN,10102,1,"2.304,00",-,"2.304,00","14.085,04",-,ARMAZEM PADRAO
3010300500,MP,MP08,RELE 100A 12V 180 5.565.314-C62 PTH (3010300500),UN,10102,1,"10.000,00",-,"10.000,00","119.503,00",-,ARMAZEM PADRAO
3010300510,MP,MP08,"RELE 120A ,120 12VDC 5.565.015-J17 PTH (3010300510)",UN,10102,1,"41.720,00",-,"41.720,00","694.341,79",-,ARMAZEM PADRAO
3010312910,MP,MP08,RELE 100A 12V (120µO) 30103 EN70 01 (3010312910) PTH,UN,10102,1,"70.000,00",-,"70.000,00","961.737,00",-,ARMAZEM PADRAO
3010313950,MP,MP08,RELE 100A 12V (180µO) 30103 DH70 03 FASE 1 PTH (3010313950),UN,10102,1,"9.600,00",-,"9.600,00","150.559,68",-,ARMAZEM PADRAO
3010313960,MP,MP08,RELE 100A 12V (180µO) 30103 DH70 02 FASE 2 PTH (3010313960),UN,10102,1,"9.250,00",-,"9.250,00","147.107,38",-,ARMAZEM PADRAO
3010314420,MP,MP08,RELE 100A 12V (180µO) 30103-EQ70-01 PROT. MAGNETICA PTH (3010314420),UN,10102,1,"64.997,00",-,"64.997,00",-,-,ARMAZEM PADRAO
3010500400,MP,MP03,PONTE DE COBRE (FASE) SHUNT- MEDIDOR MONOFASICO HIGH END (3010500400),UN,10102,1,"2.244,00",-,"2.244,00","5.341,84",-,ARMAZEM PADRAO
3010502700,MP,MP03,PONTE DE COBRE FASE C ESTANHADO CORRENTE MAX. 120A S/ ISOLACAO APLICADO ATE 240V PTH (3010502700),UN,10102,1,"97.160,00",-,"97.160,00","271.931,41",-,ARMAZEM PADRAO
3010502710,MP,MP03,PONTE DE COBRE FASE B ESTANHADO CORRENTE MAX. 120A S/ ISOLACAO APLICADO ATE 240V PTH (3010502710),UN,10102,1,"56.545,00",-,"56.545,00","189.584,08",-,ARMAZEM PADRAO
3010502720,MP,MP03,PONTE DE COBRE FASE A ESTANHADO CORRENTE MAX. 120A S/ ISOLACAO APLICADO ATE 240V PTH (3010502720),UN,10102,1,"23.354,00",-,"23.354,00","111.225,76",-,ARMAZEM PADRAO
3010502820,MP,MP03,"PONTE DE COBRE FASE ESTANHADO CORRENTE MAX. 100A 180UR LLNN 22,0G 30105-DX70-07 PTH (3010502820)",UN,10102,1,"15.284,00",-,"15.284,00","39.938,62",-,ARMAZEM PADRAO
3010502880,MP,MP03,"PONTE DE COBRE FASE B (SHUNT) 120A 120UR 0MM ESTANHADO LNNL 36,8G 30105-ED73-06 (3010502880) PTH",UN,10102,1,"21.954,00",-,"21.954,00","88.608,54",-,ARMAZEM PADRAO
3010502890,MP,MP03,"PONTE DE COBRE FASE C (SHUNT) 120A 120UR 0MM ESTANHADO LNNL 23,3G 30105-ED73-07 (3010502890) PTH",UN,10102,1,"22.651,00",-,"22.651,00","58.136,06",-,ARMAZEM PADRAO
3010913290,MP,MP09,MINI DISJUNTOR CC LIVOLTEK LTB2Z-63 2P 1000V 40A (LTB2Z-63 -40A) (3010913290),UN,10102,7,142,-,142,"3.660,55",-,LIVOLTEK - VENDAS
3010914640,MP,MP08,DISJUNTOR BIPOLAR CC 1000V 63A,UN,10102,7,224,-,224,"5.738,57",-,LIVOLTEK - VENDAS
3010914690,MP,MP08,DISJUNTOR MONOPOLAR CA 415V 20A,UN,10102,7,225,-,225,"824,87",-,LIVOLTEK - VENDAS
3012103830,MP,MP08,TERMINAL ELETRICO MC4 FEMEA,UN,10102,7,"6.390,00",-,"6.390,00","10.947,99",-,LIVOLTEK - VENDAS
3012103830,MP,MP08,TERMINAL ELETRICO MC4 FEMEA,UN,10102,12,16,-,16,"27,41",-,SOLAR DISAPPROVAL
3012103860,MP,MP08,CONECTOR MC4 MACHO,UN,10102,7,"6.748,00",-,"6.748,00","8.152,93",-,LIVOLTEK - VENDAS
3012103860,MP,MP08,CONECTOR MC4 MACHO,UN,10102,12,16,-,16,"19,33",-,SOLAR DISAPPROVAL
3012103890,MP,MP08,CONECTOR MC4 FEMEA,UN,10102,7,"6.617,00",-,"6.617,00","5.602,61",-,LIVOLTEK - VENDAS
3012103890,MP,MP08,CONECTOR MC4 FEMEA,UN,10102,12,16,-,16,"13,55",-,SOLAR DISAPPROVAL
3012103900,MP,MP08,TERMINAL ELETRICO MC4 MACHO,UN,10102,7,"6.303,00",-,"6.303,00","7.685,88",-,LIVOLTEK - VENDAS
3012103900,MP,MP08,TERMINAL ELETRICO MC4 MACHO,UN,10102,12,16,-,16,"19,51",-,SOLAR DISAPPROVAL
3013000870,MP,MP07,INTERRUPTOR SECCIONADOR DC PEDS150H-HM50-6F,UN,10102,7,"1.000,00",-,"1.000,00","52.093,20",-,LIVOLTEK - VENDAS
3013000870,MP,MP07,INTERRUPTOR SECCIONADOR DC PEDS150H-HM50-6F,UN,10102,24,"1.000,00",-,"1.000,00","52.093,20",-,ESTOQUE EM TRANSITO
3013100020,MP,MP07,INTERRUPTOR SECCIONADOR DC PEDS150-HM3,UN,10102,7,"2.100,00",-,"2.100,00","68.420,10",-,LIVOLTEK - VENDAS
3013100020,MP,MP07,INTERRUPTOR SECCIONADOR DC PEDS150-HM3,UN,10102,24,"2.100,00",-,"2.100,00","68.420,10",-,ESTOQUE EM TRANSITO
3013200300,MP,MP09,DPS CC LIVOLTEK LSP-40 2P 600V 40KA (LSP-40/2) (3013200300),UN,10102,7,350,-,350,"10.275,72",-,LIVOLTEK - VENDAS
3013200360,MP,MP07,DISPOSITIVO DE PROTECAO CONTRA SURTOS DPS CLASSE II 275V QUADRIPOLAR,UN,10102,7,441,-,441,"4.492,25",-,LIVOLTEK - VENDAS
3013601960,MP,MP08,"TC BIPARTIDO 500/5 CLASSE 0.5 COM DERIVACAO P/ MEDICAO DE TENSAO, COMP. 3,5M (3013601960)",UN,10102,1,90,-,90,-,-,ARMAZEM PADRAO
3013603050,MP,MP08,"TC BIPARTIDO 500/5 CLASSE 0.5 COM DERIVACAO PARA MEDICAO DE TENSAO, COMPRIMENTO 4M",UN,10102,1,"2.592,00",-,"2.592,00","399.740,31",-,ARMAZEM PADRAO
3013603080,MP,MP07,TRANSFORMADOR DE CORRENTE BH50I-1000A/5A MONOFASICO CLASSE 0.5,UN,10102,7,48,-,48,"1.789,30",-,LIVOLTEK - VENDAS
3013603080,MP,MP07,TRANSFORMADOR DE CORRENTE BH50I-1000A/5A MONOFASICO CLASSE 0.5,UN,10102,8,42,-,42,"1.633,96",-,LIVOLTEK - WARRANTY
3023303010,MP,MP04,SUPORTE PARA LCD HXE 12DL (3023303010) PTH,UN,10102,1,"415.396,00",-,"415.396,00","255.094,68",-,ARMAZEM PADRAO
3023702160,MP,MP04,"FOLHA DE ISOLAMENTO 0,3MM PESO 6,3G PC PRETO UL94-V0 (3023702160)",UN,10102,1,"1.898,00",-,"1.898,00","3.015,92",-,ARMAZEM PADRAO
3030100420,MP,MP03,PARAFUSO PIERCE PARA TAMPA PRINCIPAL MONO NOVO CRONOS THC (8.910.0410.5G-1-1) (3030100420),UN,10102,1,"10.100,00",-,"10.100,00","1.850,32",-,ARMAZEM PADRAO
3030100430,MP,MP03,PARAFUSO PIERCE PARA TAMPA PRINCIPAL POLI NOVO CRONOS THC (8.910.0420.2G-1-1) (3030100430),UN,10102,1,"4.550,00",-,"4.550,00","769,86",-,ARMAZEM PADRAO
3030104220,MP,MP03,"PARAFUSO M3X0,8 PARA FIXACAO DAS PONTES NO BLOCO MEDIDOR ARES 30/200 (M03.08.02H-1-1)",UN,10102,1,"58.000,00",-,"58.000,00","2.424,40",-,ARMAZEM PADRAO
3030105660,MP,MP03,PARAFUSO ALLEN TERMINAL ACO INOX MEDIDOR ARES 30/200 (3030105660),UN,10102,1,"28.300,00",-,"28.300,00","12.655,76",-,ARMAZEM PADRAO
3030105810,MP,MP03,PARAFUSO CABECA CILINDRICA FENDA CRUZADA M3X5 - ZINCADO BRANCO (3030105810),UN,10102,1,"27.400,00",-,"27.400,00","216,46",-,ARMAZEM PADRAO
3030107520,MP,MP03,PARAFUSO PARA TERMINAIS M6X15MM - LATAO NIQUELADO (3030107520),UN,10102,1,"23.550,00",-,"23.550,00","5.562,51",-,ARMAZEM PADRAO
3030109560,MP,MP03,PARAFUSO DO TERMINAL DE CORRENTE - FENDA SIMPLES - ZINCO NIQUEL (3030109560),UN,10102,1,"212.100,00",-,"212.100,00","21.909,93",-,ARMAZEM PADRAO
3030109940,MP,MP03,PARAFUSO EM ACO INOX HEADLESS M10*400MM (3030109940),UN,10102,1,"2.020,00",-,"2.020,00","10.913,45",-,ARMAZEM PADRAO
3030110040,MP,MP03,PARAFUSO TERMINAL DE CORRENTE MEDIDOR INDIRETO M4*9 FENDA CRUZADA ZINCO NIQUEL THS (3030110040),UN,10102,1,"174.750,00",-,"174.750,00","6.221,10",-,ARMAZEM PADRAO
3030303170,MP,MP03,PARAFUSO PIERCE EM ACO AUTOATARRAXANTE ROSCA PARCIAL - 20MM - FENDA SIMP. ZINC. AMARELO (3030303170),UN,10102,1,"40.400,00",-,"40.400,00","6.076,16",-,ARMAZEM PADRAO
3030501480,MP,MP03,"PARAFUSO M4*12MM CABECA CILINDRICA, F6MM F2.2MM ACO CARBONO 1022 30305-HXTY-09 (3030501480)",UN,10102,1,"55.000,00",-,"55.000,00","4.350,50",-,ARMAZEM PADRAO
3030502830,MP,MP03,"PARAFUSO M4*20MM CABECA CILINDRICA, FENDA CRUZADA, F6MM F2.2MM ACO CARBONO 1022 (3030502830)",UN,10102,1,"36.550,00",-,"36.550,00","2.836,28",-,ARMAZEM PADRAO
3030702210,MP,MP03,PARAFUSO DE EXPANSAO M6*60 ACO INOXIDAVEL SUS304 MEIA ROSCA (3030702210),UN,10102,7,622,-,622,"682,65",-,LIVOLTEK - VENDAS
3030900500,MP,MP03,"PORCA REDONDA M4 F5,8 MM 6,0 MM LATAO HPB59-1 DECAPAGEM SEM PADRAO 30309-HXTY-06 (3030900500)",UN,10102,1,"426.600,00",-,"426.600,00","20.178,18",-,ARMAZEM PADRAO
3032702090,MP,MP03,PARAFUSO COMPOSTO M5X12MM - ZINCADO BRANCO (3032702090),UN,10102,1,"3.450,00",-,"3.450,00","545,10",-,ARMAZEM PADRAO
3040301130,MP,MP03,PONTE DE COBRE ESTANHADA DO NEUTRO HIGH END POLIFASICO (3040301130),UN,10102,1,"11.424,00",-,"11.424,00","16.388,87",-,ARMAZEM PADRAO
3040303370,MP,MP03,"PONTE DE COBRE FASE C ESTANHADA 94,8X90X5MM FIO VERMELHO (100MM) 200A 240V PTH (3040303370)",UN,10102,1,"6.486,00",-,"6.486,00","58.962,28",-,ARMAZEM PADRAO
3040303540,MP,MP03,PONTE DE COBRE NEUTRO ESTANHADO - CRONOS 7022NG 2MM 31*25*15 13G 30403-ED73-01 (3040303540) PTH,UN,10102,1,"23.494,00",-,"23.494,00","37.021,85",-,ARMAZEM PADRAO
3040303740,MP,MP03,"PONTE DE COBRE NEUTRO ESTANHADA 54,6X38X5MM FIO PRETO (100MM) 200A 240V PTH (3040303740)",UN,10102,1,"4.656,00",-,"4.656,00","27.373,09",-,ARMAZEM PADRAO
3040303790,MP,MP03,"PONTE DE COBRE NEUTRO ESTANHADA C/PINO RIGIDO PARA CONEXAO 41,4X31,8X25MM 120A 240V PTH (3040303790)",UN,10102,1,"13.776,00",-,"13.776,00","39.231,29",-,ARMAZEM PADRAO
3040501440,MP,MP06,"TERMINAL DE COMUNICACAO RIGIDO MEDIDOR HXE12DL 4,1*8,3*16,8 MM F1.6*16.6 30405-DX70-04 (3040501440)",UN,10102,1,"12.508,00",-,"12.508,00","2.318,98",-,ARMAZEM PADRAO
3040502530,MP,MP06,TERMINAL DE COMUNICACAO RIGIDO MEDIDOR HXE12DL 4.1*5.1*20.9MM F1.6*18.7 30405-DX70-06 (3040502530),UN,10102,1,"10.177,00",-,"10.177,00","2.247,08",-,ARMAZEM PADRAO
3040702190,MP,MP03,TERMINAL DE CORRENTE - MEDIDOR POLI - ZINCO NIQUEL 5N.M (3040702190),UN,10102,1,"4.312.846,00",-,"4.312.846,00","2.163.323,55",-,ARMAZEM PADRAO
3040702390,MP,MP03,"TERMINAL DE CORRENTE LATAO NIQUELADO H62, DIMENSAO 40,6X38X21MM, TORQUE 22N (3040702390)",UN,10102,1,"7.200,00",-,"7.200,00","39.836,88",-,ARMAZEM PADRAO
3040702430,MP,MP03,TERMINAL DE CORRENTE - MEDIDOR POLI - LATAO NIQUELADO 5N.M (3040702430),UN,10102,1,"57.600,00",-,"57.600,00","46.483,20",-,ARMAZEM PADRAO
3040900010,MP,MP03,PARTE METALICA PARA PORTA OPTICA (3040900010),UN,10102,1,"220.855,00",-,"220.855,00","50.840,82",-,ARMAZEM PADRAO
3041501590,MP,MP03,CHAPA METALICA ANTI-MAGNETICA EM ACO CARBONO ESPESSURA 2MM 40X40MM (3041501590),UN,10102,1,"64.800,00",-,"64.800,00","41.122,08",-,ARMAZEM PADRAO
3042302970,MP,MP07,CONECTOR TERMINAL PRE-ISOLADO SIMPLES ESTANHADO ISOLADO 750V,UN,10102,7,"2.240,00",-,"2.240,00","210,78",-,LIVOLTEK - VENDAS
3042305120,MP,MP03,TERMINAL TUBULAR 6MM² ISOLADO 12MM (E6012) (3042305120),UN,10102,7,"3.258,00",-,"3.258,00","142,37",-,LIVOLTEK - VENDAS
3042306070,MP,MP07,CONECTOR TERMINAL ILHOS TUBULAR 4-6MM² 750V,UN,10102,7,"3.177,00",-,"3.177,00","225,57",-,LIVOLTEK - VENDAS
3042702220,MP,MP03,PONTE DE COBRE BARRAMENTO NEUTRO T2 3MM 504*48*43MM,UN,10102,1,"2.717,00",-,"2.717,00","91.241,21",-,ARMAZEM PADRAO
3042706140,MP,MP03,PONTE DE COBRE BARRAMENTO FASE B COBRE T2 3MM 506*78*42MM PESO 370G COM ISOLAMENTO (3042706140),UN,10102,1,"5.801,00",-,"5.801,00","217.929,07",-,ARMAZEM PADRAO
3042706150,MP,MP03,PONTE DE COBRE BARRAMENTO FASE C COBRE T2 3MM 515.6*61.5*43MM PESO 362G COM ISOLAMENTO (3042706150),UN,10102,1,"2.451,00",-,"2.451,00","87.053,64",-,ARMAZEM PADRAO
3042706160,MP,MP03,PONTE DE COBRE BARRAMENTO FASE A COBRE T2 3MM 496.4*95*43MM PESO 377G COM ISOLAMENTO (3042706160),UN,10102,1,"3.226,00",-,"3.226,00","120.347,22",-,ARMAZEM PADRAO
3051506010,MP,MP03,"SUPORTE DE MONTAGEM (LONGO) SUS304 DE ACO INOXIDAVEL 1,2 MM 224×60×102MM 30515-EA7 (3051506010)",UN,10102,7,311,-,311,"2.453,35",-,LIVOLTEK - VENDAS
3051701630,MP,MP03,"ARO SUS304 DE ACO INOXIDAVEL 0,3MM 1100*10MM 30517-BXI-03 FORMA DE DENTE (3051701630)",UN,10102,1,"31.745,00",-,"31.745,00","27.373,71",-,ARMAZEM PADRAO
3051701630,MP,MP03,"ARO SUS304 DE ACO INOXIDAVEL 0,3MM 1100*10MM 30517-BXI-03 FORMA DE DENTE (3051701630)",UN,10102,7,311,-,311,"191,11",-,LIVOLTEK - VENDAS
3061700120,MP,MP07,POSTE FINAL PARA TRILHO DIN,UN,10102,7,"1.370,00",-,"1.370,00","185,91",-,LIVOLTEK - VENDAS
3090104260,MP,MP06,SCJ. PONTE DE COBRE ESTANHADA - FASE A - HIGH END (3090104260),UN,10102,1,"38.370,00",-,"38.370,00","121.295,24",-,ARMAZEM PADRAO
3090104270,MP,MP06,SCJ. PONTE DE COBRE ESTANHADA - FASE B - HIGH END (3090104270),UN,10102,1,"10.022,00",-,"10.022,00","24.266,27",-,ARMAZEM PADRAO
3090104280,MP,MP06,SCJ. PONTE DE COBRE ESTANHADA - FASE C - HIGH END (3090104280),UN,10102,1,"38.416,00",-,"38.416,00","70.385,80",-,ARMAZEM PADRAO
3142100700,MP,MP03,"TUBO (CARCACA) DE LATAO PARA HIDROMETRO (CONTADORES DE LIQUIDOS) RESIDENCIAL DN15, COMPRIMENTO 165MM",UN,10102,1,"58.000,00",-,"58.000,00","2.299.723,20",-,ARMAZEM PADRAO
3990028680,MP,MP08,INVERSOR OFF-GRID BV1-3K48L1 (3990028680),UN,10102,8,2,-,2,"11.413,40",-,LIVOLTEK - WARRANTY
5040902330,MP,MP06,SCJ. BLOCO DE TERMINAIS MEDIDOR HXE12DL TC ASSIMETRICO 100A C/ PONTE DE COBRE NEUTRO (5040902330),UN,10102,1,"30.189,00",-,"30.189,00","232.446,24",-,ARMAZEM PADRAO
5041600260,MP,MP08,RELE ELETROMECANICO COM BLINDAGEM ANTIMAGNETICA SHUNT E TC ACOPLADO 12V 250V 120A PTH (5041600260),UN,10102,1,540,-,540,"20.278,84",-,ARMAZEM PADRAO
5051400600,MP,MP03,PONTE DE COBRE FASE A TERMINAIS DE LATAO TRANSF. BLINDADO CONEC. 2PIN 20A 240V PTH (5051400600),UN,10102,1,"9.515,00",-,"9.515,00","73.982,93",-,ARMAZEM PADRAO
5051400610,MP,MP03,PONTE DE COBRE FASE B TERMINAIS DE LATAO TRANSF. BLINDADO CONEC. 2PIN 20A 240V PTH (5051400610),UN,10102,1,"10.986,00",-,"10.986,00","84.212,08",-,ARMAZEM PADRAO
5051400720,MP,MP06,SCJ. PONTES DE COBRE FASES A B C TERMINAIS DE LATAO TRANSF. CORRENTE 7PIN 20A 240V PTH (5051400720),UN,10102,1,103,-,103,"3.039,61",-,ARMAZEM PADRAO
5051600460,MP,MP08,RELE ELETROMECANICO TRIFASICO COM TC ACOPLADO EM CADA FASE 12V 250V 120A PTH (5051600460),UN,10102,1,"23.760,00",-,"23.760,00","1.201.785,55",-,ARMAZEM PADRAO
5051600600,MP,MP07,RELE ELETROMECANICO TRIFASICO C/BLINDAGEM ANTIMAGNETICA E TC ACOPLADO 12V 250V 120A PTH (5051600600),UN,10102,1,"1.133,00",-,"1.133,00","74.690,76",-,ARMAZEM PADRAO
5111200856,MP,MP07,"GAB. METALICO PANTHEON S/TELHADO EM ACO CARB. GALVANIZADO 1,2MM RAL 7035 (2000H) (5111200856)",UN,10102,1,"1.351,00",-,"1.351,00","406.932,68",-,ARMAZEM PADRAO
5130006740,MP,MP08,"BASE CHAVE FUSIVEL MODELO C 15,5KV (RELIGADOR)",UN,10102,1,928,-,928,"556.800,00",-,ARMAZEM PADRAO
5130006750,MP,MP08,KIT DE BATERIA EXTERNA - RELIGADOR MONOFASICO - HXD820,UN,10102,1,308,-,308,"14.729,48",-,ARMAZEM PADRAO
5130006750,MP,MP08,KIT DE BATERIA EXTERNA - RELIGADOR MONOFASICO - HXD820,UN,10102,70,5,10,-5,"239,12","478,24",PRODUCAO
5130006820,MP,MP08,BASE CHAVE FUSIVEL MODELO C 29KV (RELIGADOR),UN,10102,1,937,-,937,"377.668,44",-,ARMAZEM PADRAO
5134001820,MP,MP08,TRANSCEIVER DE COMUNICACAO PARA RELIGADOR MODELO (HXD820),UN,10102,1,66,-,66,"7.450,67",-,ARMAZEM PADRAO
5134001820,MP,MP08,TRANSCEIVER DE COMUNICACAO PARA RELIGADOR MODELO (HXD820),UN,10102,72,248,-,248,"27.996,47",-,INSPECAO QUALIDADE
5210101360,MP,MP07,TUBO (CARCACA) DE FERRO FUNDIDO COM PINTURA ELETROSTATICA PARA HID. INDUSTRIAL DN50 (5210101360),UN,10102,1,922,-,922,"560.764,73",-,ARMAZEM PADRAO
5210101380,MP,MP03,"TUBO (CARCACA) DE FE. FUNDIDO NAO DUCTIL, FLANGEADO, COM PINT. EPOXI AZUL PARA HID. INDUSTRIAL DN80 - 300MM",UN,10102,1,135,-,135,"144.856,44",-,ARMAZEM PADRAO
5210101400,MP,MP03,TUBETE DE FE FUNDIDO PARA HIDROMETRO INDUSTRIAL DN100 (5210101400),UN,10102,1,21,-,21,"32.781,65",-,ARMAZEM PADRAO
5210200510,MP,MP07,"TUBO (CARCACA) DE FE. FUNDIDO NAO DUCTIL, FLANGEADO, COM PINT. EPOXI AZUL COMP. 200MM PARA HID. INDUSTRIAL DN50",UN,10102,1,560,-,560,"472.436,33",-,ARMAZEM PADRAO
5210200530,MP,MP07,"TUBO (CARCACA) DE FE. FUNDIDO NAO DUCTIL, FLANGEADO, COM PINT. EPOXI AZUL PARA HID. INDUSTRIAL DN100",UN,10102,1,243,-,243,"374.026,57",-,ARMAZEM PADRAO
523000841001,MP,MP04,PLACA ELETRONICA DE POTENCIA E CONTROLE PARA MONTAGEM DE INVERSORES (523000841001),UN,10102,8,200,-,200,"27.952,28",-,LIVOLTEK - WARRANTY
523400437003,MP,MP08,PCBA INVERSOR GT3-36-60KW 6 CANAIS DE ENTRADA,UN,10102,8,141,-,141,"37.447,61",-,LIVOLTEK - WARRANTY
523400441003,MP,MP08,PCBA INVERSOR GT3-36-60KW 8 CANAIS DE ENTRADA,UN,10102,8,456,-,456,"146.746,91",-,LIVOLTEK - WARRANTY
523400442003,MP,MP08,PCBA INVERSOR GT3-36-60KW 10 CANAIS DE ENTRADA,UN,10102,8,208,-,208,"78.772,68",-,LIVOLTEK - WARRANTY
523400450004,MP,MP08,PCBA INVERSOR GT3-36-60KW 4 CANAIS DE ENTRADA,UN,10102,8,207,-,207,"43.340,00",-,LIVOLTEK - WARRANTY
525030042001,MP,MP07,GABINETE CARREGADOR VEICULAR (525030042001).,UN,10102,1,1,-,1,"3.140,35",-,ARMAZEM PADRAO
5634C30101,MP,MP08,"HID. ULTRASSONICO (CONT. LIQ) RES., LATAO, DN20-190 MM, Q3= 4 M³/H, R500, PULSO, SABESP (ZLW20-4).",UN,10102,1,"3.000,00",-,"3.000,00","684.000,00",-,ARMAZEM PADRAO
565GBD1102,MP,MP08,HID. ULTRASSONICO (CONT.LIQ) IND.; ACO; DN300-500 MM; Q3=1000 M³/H; R400; PN16; PULSO; MODBUS (ZLW300-1000).,UN,10102,1,20,-,20,"205.161,50",-,ARMAZEM PADRAO
5901017704,MP,MP08,FERRAMENTA MANUAL DO TIPO GRAMPO SARGENTO (BAT-TOOL - FERRAMENTA DE SUBSTITUICAO DE KIT DE BATERIA (RELIGADOR) - HXD820),UN,10102,1,311,-,311,"68.214,55",-,ARMAZEM PADRAO
6001016490,RV,RV01,"MODULO DE ACUMULADORES ELETRICOS LEOCH 7,2KWH 48V 150AH",UN,10102,7,100,-,100,"480.181,00",-,LIVOLTEK - VENDAS
61050.R120,MP,MP07,RELIGADOR AUTOMATICO MONOFASICO AUTOALIMENTADO COM INTERRUPCAO A VACUO HXD820-15.5/100A-6.3KA,UN,10102,1,195,-,195,"875.179,50",-,ARMAZEM PADRAO
61050.R120,MP,MP07,RELIGADOR AUTOMATICO MONOFASICO AUTOALIMENTADO COM INTERRUPCAO A VACUO HXD820-15.5/100A-6.3KA,UN,10102,36,6,-,6,"26.928,60",-,P&D
61615.R120,MP,MP07,RELIGADOR AUTOMATICO MONOFASICO AUTOALIMENTADO COM INTERRUPCAO A VACUO (HXD820-29/100A-6.3KA),UN,10102,1,196,-,196,"824.732,68",-,ARMAZEM PADRAO
61615.R120,MP,MP07,RELIGADOR AUTOMATICO MONOFASICO AUTOALIMENTADO COM INTERRUPCAO A VACUO (HXD820-29/100A-6.3KA),UN,10102,36,112,-,112,"471.275,83",-,P&D
61615.R120,MP,MP07,RELIGADOR AUTOMATICO MONOFASICO AUTOALIMENTADO COM INTERRUPCAO A VACUO (HXD820-29/100A-6.3KA),UN,10102,70,5,10,-5,"20.863,94","41.727,88",PRODUCAO
61617,MP,MP08,GATEWAY DE COMUN. P/ SUPERVISORIO ALIMENTADO POR TRANSFORMADOR DE P.127/220VAC P/ RELIGADOR (HXD822),UN,10102,1,29,-,29,"117.440,76",-,ARMAZEM PADRAO
7029901620,MP,MP09,ETIQUETA ADESIVA DE PAPEL IMPRESSA (TX610),UN,10102,8,1,-,1,"5.924,74",-,LIVOLTEK - WARRANTY
8010300780,MP,MP07,"CABO SOLAR 1,8 KV CC VERMELHO",UN,10102,7,"1.520,00",-,"1.520,00","3.930,72",-,LIVOLTEK - VENDAS
8010300780,MP,MP07,"CABO SOLAR 1,8 KV CC VERMELHO",UN,10102,24,200,-,200,"517,22",-,ESTOQUE EM TRANSITO
8010400610,MP,MP08,BORNE PUSH IN 3P 6MM PARA TRILHO DIN 1000V 41A,UN,10102,7,816,-,816,"2.422,54",-,LIVOLTEK - VENDAS
8010400620,MP,MP08,BORNE DUPLO 2 CONEXOES 6MM² PARA TRILHO DIN 1000V 41A,UN,10102,7,880,-,880,"1.380,54",-,LIVOLTEK - VENDAS
8010400640,MP,MP03,GRAMPO DE COBRE PARA HASTE DE ATERRAMENTO 5/8,UN,10102,7,224,-,224,"935,22",-,LIVOLTEK - VENDAS
8010400650,MP,MP07,CONECTOR TERMINAL OLHAL 16MM² 750V,UN,10102,7,753,-,753,"640,95",-,LIVOLTEK - VENDAS
8010400660,MP,MP07,CONECTOR TERMINAL COMPRESSAO 16MM² TIPO PINO CHATO 750V,UN,10102,7,888,-,888,"938,7",-,LIVOLTEK - VENDAS
8010500480,MP,MP03,CHAPA DE ACO METALICA DE 1.6M²,UN,10102,7,397,-,397,"22.335,66",-,LIVOLTEK - VENDAS
8010500480,MP,MP03,CHAPA DE ACO METALICA DE 1.6M²,UN,10102,8,2,-,2,"103,68",-,LIVOLTEK - WARRANTY
8010500490,MP,MP03,PARAFUSO AUTOPERFURANTE M6*20MM SEXTAVADO GALVANIZACAO ZINCADO ROSCA COMPLETA,UN,10102,7,"4.100,00",-,"4.100,00","1.142,26",-,LIVOLTEK - VENDAS
8040101110,RV,RV01,MODULO FOTOVOLTAICO 700WP BIFACIAL HJT RISEN (RSM132-8-700BHDG),UN,10102,7,"1.759,00",-,"1.759,00","779.550,45",-,LIVOLTEK - VENDAS
8040101110,RV,RV01,MODULO FOTOVOLTAICO 700WP BIFACIAL HJT RISEN (RSM132-8-700BHDG),UN,10102,12,6,-,6,"2.689,49",-,SOLAR DISAPPROVAL
8040101110,RV,RV01,MODULO FOTOVOLTAICO 700WP BIFACIAL HJT RISEN (RSM132-8-700BHDG),UN,10102,16,5,-,5,"2.241,25",-,SOLAR SCRAPPED
8990011950,MP,MP07,INTERRUPTOR SECCIONADOR PARA MANOBRA DE CIRCUITOS ATE 1000 V EM SISTEMAS DE DISTRIBUICAO,UN,10102,7,1,-,1,"4.420,05",-,LIVOLTEK - VENDAS
8990020470,MP,MP08,CONTATOR ELETRICO PARA COMANDO DE CIRCUITOS E CONTROLE DE GERADORES ATE 1000 V,UN,10102,7,1,-,1,"8.541,64",-,LIVOLTEK - VENDAS
8990025110,MP,MP08,"TRANSFORMADOR DE CORRENTE 1000/5 A CLASSE 0,2S 5 VA",UN,10102,7,12,-,12,"2.982,16",-,LIVOLTEK - VENDAS
9120258608,MP,MP03,"CHAPA DE ACO 1,6 MM² 60CM X 60CM",UN,10102,7,89,-,89,"21.066,25",-,LIVOLTEK - VENDAS
9120265127,MP,MP03,"PORCA INOX SEXTAVADA CHAVE 14, 3/8 - M14",UN,10102,7,"1.495,00",-,"1.495,00","2.108,25",-,LIVOLTEK - VENDAS
9120280007,MP,MP03,SUPORTE PARA POSTE DUPLO T 140X75,UN,10102,1,"1.273,00",-,"1.273,00","144.892,99",-,ARMAZEM PADRAO
